qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_NP_653143_Porcine_teschovirus	26.1	2368	1312	81	181	2343	96	2231	3.26e-151	522
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_164335.1_Avian_sapelovirus	25.8	2252	1250	82	283	2346	502	2520	1.32e-129	456
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Reptile_GXSXC128559_Guangxi_changeable_lizard_picornavirus_2_7115bp	23.8	2353	1349	72	198	2342	95	2211	8.70e-120	424
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_009505603.1_Coxsackievirus_A2	23.7	2326	1265	81	312	2345	80	2188	7.15e-113	401
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_009344963.1_Enterovirus_AN12	23.7	2289	1297	75	312	2346	80	2172	9.05e-113	401
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_NP_740434.1_Theilovirus	40.8	466	266	7	1882	2345	1	458	1.04e-111	363
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_YP_009020973_Possum_enterovirus_W1	23.7	2277	1305	71	312	2346	80	2165	4.21e-111	395
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_009259673.1_Human_enterovirus	23.6	2313	1282	78	312	2345	80	2185	3.97e-110	392
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_009246449.1_Enterovirus_SEV-gx	23.5	2359	1305	82	284	2345	51	2207	6.47e-109	389
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_009243645.1_Yak_enterovirus	23.1	2269	1328	67	312	2346	80	2165	3.09e-108	386
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_009353025.1_Enterovirus_goat_JL14	23.9	2300	1275	78	312	2345	80	2170	7.12e-108	385
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_009361828.1_Miniopterus_schreibersii_picornavirus_1	41.1	470	261	8	1882	2343	1	462	9.52e-106	347
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_003358790.1_Enterovirus_J	23.1	2335	1315	77	284	2346	51	2177	1.74e-105	377
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_NP_758520.1_Porcine_enterovirus_9	23.1	2295	1292	73	312	2343	80	2164	1.37e-103	371
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_009508290.1_Picornavirus_HK21	27.2	1489	918	45	924	2325	1267	2676	3.14e-103	371
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_NP_042242.1_Enterovirus_A	23.1	2159	1199	70	439	2345	243	2191	2.89e-102	367
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_NP_653149.1_Enterovirus_H	23.6	2323	1279	79	312	2345	80	2195	2.69e-99	357
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_009362314.1_Harrier_picornavirus_1	27.6	1282	753	38	1122	2327	1270	2452	4.78e-99	357
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_005351240.1_Canine_picornavirus	27.9	1151	638	39	1224	2346	1391	2377	3.39e-97	351
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_009345901.1_Bat_sapelovirus	28.1	1262	699	42	1131	2345	1378	2478	4.84e-97	350
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Reptile_LPWC175499_Yili_teratoscincus_roborowskii_picornavirus_1_8343bp	27.5	1347	784	45	1058	2345	1176	2388	5.91e-97	350
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_004782204.1_Bat_picornavirus_3	26.9	1329	776	45	1069	2345	1152	2336	1.93e-95	345
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_009552136.1_Marmot_sapelovirus_1	26.4	1270	699	40	1131	2325	1246	2354	6.05e-93	337
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_004934011.1_Feline_picornavirus	26.8	1264	749	41	1131	2345	1199	2335	1.16e-91	333
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_009508462.1_Penguin_megrivirus	25.0	1530	963	42	875	2325	1316	2740	1.98e-91	332
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_004782529.1_Bat_picornavirus_2	27.8	1289	689	52	1131	2346	1252	2371	4.68e-89	324
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Reptile_ZGLXR119682_Guangdong_chinese_water_skink_picornavirus_8049bp	26.2	1245	703	39	1131	2320	1243	2326	2.72e-87	318
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_YP_009028557_Rosavirus_A2	27.5	1244	707	38	1129	2322	1323	2421	3.83e-87	318
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Rayfin_XYHYC185246_Wenling_triplecross_lizardfish_picornavirus_8591bp	27.0	1263	774	38	1118	2321	1343	2516	1.56e-86	316
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_009030047.1_Duck_megrivirus	27.8	1164	728	33	1227	2343	1736	2834	2.32e-86	316
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_009345890.1_Goose_megrivirus	27.4	1186	705	34	1227	2343	1869	2967	7.17e-86	314
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_009552280.1_Hedgehog_dicipivirus	26.9	1482	885	53	980	2320	52	1475	2.64e-84	306
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_004782528.1_Bat_picornavirus_1	26.5	1279	715	45	1131	2345	1264	2381	1.08e-82	303
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_009111406.1_Tortoise_picornavirus	36.6	470	280	10	1882	2343	1	460	2.42e-81	276
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_009448192.1_Passerivirus_sp.	26.8	1239	707	40	1131	2320	1545	2632	5.49e-81	298
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_009021445.1_Melegrivirus_A	25.7	1274	792	39	1129	2328	1597	2789	2.24e-80	296
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_YP_009021445_Turkey_megrivirus	25.7	1274	792	39	1129	2328	1597	2789	2.24e-80	296
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_009179351.1_Chicken_sicinivirus_JSY	26.7	1324	765	49	1107	2347	1659	2859	3.91e-80	295
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_009054901.1_Chicken_picornavirus_4	25.6	1273	794	38	1129	2328	1525	2717	6.45e-80	295
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_009054902.1_Chicken_picornavirus_5	25.8	1274	790	39	1129	2328	1529	2721	6.46e-80	295
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_009054898.1_Chicken_picornavirus_1	26.4	1327	765	47	1107	2347	1229	2429	9.65e-80	294
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_009513232.1_Chicken_megrivirus	25.8	1281	781	40	1129	2328	1531	2723	4.29e-79	292
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_NP_740359.1_Teschovirus_A	37.0	467	269	12	1882	2343	1	447	6.82e-75	257
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_007935798.1_Canine_picodicistrovirus	26.3	1251	692	44	1133	2321	280	1362	9.27e-75	275
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_003853309.1_Oscivirus_A1	37.1	448	265	10	1884	2325	3	439	4.39e-73	252
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_YP_003853287_Oscivirus_A2	32.8	665	399	21	1670	2321	1594	2223	5.77e-73	271
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_009241363.1_Tortoise_rafivirus_A	36.1	435	264	8	1889	2320	8	431	2.38e-72	250
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_009666862.1_Hainan_gekko_similignum_picornavirus	35.6	508	308	10	1820	2322	1752	2245	5.10e-72	268
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_009380518.1_Canine_kobuvirus	35.6	542	314	15	1820	2345	1918	2440	2.78e-71	266
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_006576515.1_Turkey_gallivirus	34.8	557	309	18	1822	2349	1943	2474	8.30e-71	265
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_004782207.1_Mouse_kobuvirus_M-5_USA_2010	34.9	542	318	15	1820	2345	1913	2435	3.60e-69	259
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_009513029.1_Rabbit_picornavirus	32.4	583	350	19	1752	2320	50	602	6.17e-69	245
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_009000902.1_Caprine_kobuvirus	35.1	535	319	15	1795	2322	1931	2444	8.21e-69	258
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Reptile_LPXYC213122_Hainan_oriental_leaf-toed_gecko_picornavirus_7969bp	24.5	1287	733	42	1131	2345	1346	2465	1.07e-68	258
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_NP_047200.1_Aichi_virus_1	34.8	560	324	17	1802	2345	1895	2429	1.81e-68	257
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_009329856.1_Livupivirus_A	32.8	546	341	11	1812	2344	1818	2350	3.01e-68	256
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_NP_740489.1_Porcine_sapelovirus_1	32.8	478	288	12	1882	2345	1	459	1.28e-67	236
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like-Picornaviridae_QID57933.1_Zebrafish_picornavirus-1	25.3	1196	738	34	1227	2320	1234	2375	7.96e-67	251
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_009167357.1_Kobuvirus_cattle_Kagoshima-2-24-KoV_2015_JPN	35.2	486	273	15	1880	2347	11	472	2.79e-66	233
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_NP_937979.1_Simian_sapelovirus_1	32.4	476	298	11	1882	2345	1	464	1.04e-65	231
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_003065643.1_Salivirus_A	34.3	505	313	11	1820	2320	1838	2327	1.16e-65	248
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like-Picornaviridae_AXQ03965.1_Zebrafish_picornavirus-1	25.0	1194	742	35	1227	2320	1234	2374	1.18e-65	248
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_009508417.1_Picornaviridae_sp._rodent_Ee_PicoV_NX2015	28.7	656	417	18	1701	2346	1667	2281	4.31e-65	246
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like-Picornaviridae_AXF38653.1_Avocet_picornavirus	25.6	1214	694	46	299	1400	309	1425	4.75e-64	242
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_009067077.1_Salivirus_FHB	32.9	504	321	10	1820	2320	1833	2322	1.14e-63	241
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_NP_740401.1_Rhinovirus_A	32.7	455	274	12	1894	2341	17	446	1.17e-63	224
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_009028564.1_Enterovirus_sp.	21.7	2249	1400	74	312	2346	80	2181	1.38e-63	241
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_NP_740525.1_Rhinovirus_B14	32.9	459	284	12	1894	2345	17	458	1.58e-63	224
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_NP_740478.2_Enterovirus_C	32.2	466	281	15	1894	2346	17	460	1.62e-63	224
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_004564619.1_Pigeon_picornavirus_B	30.9	472	300	12	1882	2345	1	454	3.66e-63	223
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_008802588.1_Feline_sakobuvirus_A	34.0	532	316	17	1797	2321	1814	2317	4.37e-63	239
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like-Picornaviridae_QDY92378.1_Pink-eared_duck_picornavirus	29.0	665	414	21	1701	2351	1434	2054	5.05e-63	239
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_009118290.1_Rabovirus_A	32.9	483	279	15	1882	2345	1	457	5.22e-63	223
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_009553012.1_Goose_picornavirus_1	22.8	2166	1339	85	345	2347	423	2417	1.01e-62	238
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_009505608.1_Human_rhinovirus_A1	29.7	558	352	17	1789	2341	1621	2143	2.32e-61	233
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_004935357.1_Quail_picornavirus_QPV1_HUN_2010	28.4	693	443	21	1670	2345	1824	2480	5.10e-60	229
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_NP_040958.1_Enterovirus_B	21.0	2247	1419	74	312	2346	80	2181	7.86e-60	228
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_NP_040958_Enterovirus_B	21.0	2247	1419	74	312	2346	80	2181	7.86e-60	228
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_009021777.1_Sicinivirus_A	34.0	474	264	14	1895	2339	14	467	4.89e-59	211
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_009483887.1_Sichuan_takin_enterovirus	30.7	501	308	15	1857	2345	3	476	4.73e-58	209
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_009664723.1_Bat_picornavirus	31.5	585	359	20	1748	2320	1838	2392	4.93e-58	223
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_009508973.1_Dromedary_camel_enterovirus_19CC	30.0	460	299	10	1894	2346	17	460	4.82e-57	205
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_009290630.1_Rosavirus_C	29.1	632	410	14	1701	2321	1842	2446	6.43e-56	216
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_009020972.1_Enterovirus_F	29.6	460	301	10	1894	2346	17	460	7.40e-56	202
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Reptile_WHJYGF75857_Chinese_softshell_turtle_picornavirus_2_8117bp	24.3	1134	669	34	1227	2320	1378	2362	8.22e-56	215
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_009505614.1_Bat_hepatovirus_BUO2BF86Colafr2010	23.7	1169	683	38	1226	2345	1182	2190	1.73e-55	214
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Reptile_WHWGGF75534_Chinese_broad-headed_pond_turtle_picornavirus_2_7999bp	24.4	1183	694	42	1211	2341	1350	2384	2.41e-55	214
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_001552442.1_Rhinovirus_C	32.2	481	285	16	1882	2345	1	457	8.18e-55	199
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_009505605.1_Enterovirus_D68	29.0	510	327	13	1845	2346	1705	2187	8.69e-55	212
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Reptile_LPXYC178088_Guangxi_chinese_leopard_gecko_picornavirus_8404bp	24.9	1189	692	45	1218	2321	1330	2402	3.63e-54	210
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_YP_009164030_Phopivirus	23.9	1174	671	38	1226	2343	1214	2220	7.50e-52	202
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like-Picornaviridae_AIF74248.1_Bat_picornavirus	23.7	1228	741	36	1131	2299	700	1790	8.34e-52	202
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_NP_740455.1_Enterovirus_E	29.5	461	300	12	1894	2346	17	460	2.98e-51	188
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like-Picornaviridae_APA29017.1_Picornaviridae_sp_rodentDsPicoVIM2014	29.8	517	308	19	1823	2320	1648	2128	4.20e-50	196
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Amphibia_GDYYC83005_Guangdong_fish_caecilians_picornavirus_8318bp	28.9	544	351	19	1824	2347	1949	2476	1.01e-47	189
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like-Picornaviridae_APA29018.1_Picornaviridae_sp_rodentRnPicoVSX2015_1	29.2	517	311	19	1823	2320	1653	2133	1.37e-46	185
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Reptile_GXSXC128972_Guangxi_changeable_lizard_picornavirus_1_8758bp	23.3	1321	796	47	1131	2338	1243	2459	7.47e-46	182
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like-Picornaviridae_APA29019.1_Picornaviridae_sp_rodentCKPicoVTibet2014	29.2	514	315	18	1823	2320	1655	2135	9.09e-46	182
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Rayfin_LXMC34076_Wenling_banjofish_picornavirus_1_8173bp	23.6	1234	730	44	1201	2347	1268	2375	6.36e-45	179
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_009133208.1_Falcovirus_A1	27.3	550	343	22	1793	2322	1748	2260	1.87e-44	178
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Rayfin_XFXMC15460_Yancheng_osbecks_grenadier_anchovy_picornavirus_7702bp	22.8	1297	804	47	1115	2293	1056	2273	1.05e-42	172
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_008531322.1_Eel_picornavirus_1	22.9	1302	769	45	1131	2323	1053	2228	3.02e-42	171
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_009505612.1_Rodent_hepatovirus_CIV459Lopsik2004	26.3	681	438	25	1692	2333	1557	2212	8.84e-42	169
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Reptile_LPSG10844_Guangdong_red-banded_snake_picornavirus_7371bp	22.8	1139	680	37	1226	2320	1254	2237	3.43e-41	167
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Reptile_LPWC210215_Yili_teratoscincus_roborowskii_picornavirus_2_7471bp	25.7	572	375	16	1791	2347	1720	2256	7.68e-41	166
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_009505611.1_Bat_hepatovirus_SMG18520Minmav2014	22.7	1143	686	39	1226	2322	1273	2264	2.98e-40	164
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_009164966.1_Phopivirus	28.8	410	258	11	1962	2343	76	479	1.85e-37	148
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Amphibia_BHNC6391_Fujian_spotted_paddle-tail_newt_picornavirus_9816bp	22.7	1174	755	44	1212	2322	1226	2309	2.17e-36	151
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_009351863.1_Bakunsa_virus	27.4	526	327	18	1820	2323	1720	2212	3.66e-36	150
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_009553719.1_Pelodiscus_sinensis_picornavirus_1	27.3	384	263	9	1950	2320	67	447	8.58e-35	140
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_009345900.1_Crohivirus_B	28.2	511	314	20	1779	2279	1630	2097	4.60e-34	144
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Rayfin_XQTMC45688_Wenling_bighead_beaked_sandfish_picornavirus_7822bp	25.2	580	378	19	1805	2347	1727	2287	8.10e-34	143
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_009505618.1_Rosavirus_M-7	32.4	330	196	7	1130	1436	1324	1649	9.34e-33	139
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_008992090.1_Carp_picornavirus_1	28.1	398	248	14	1899	2271	18	402	4.13e-31	130
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_001497184.1_Seal_picornavirus_type_1	26.6	462	314	11	1892	2349	10	450	3.31e-29	123
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_009290629.1_Rosavirus_B	30.8	351	206	12	1115	1438	1344	1684	3.93e-29	127
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_YP_009138081.1_Porcine_kobuvirus	31.4	347	176	10	1073	1365	1260	1598	1.50e-28	125
Picornaviridae_Aphthovirus_foot-and-mouth_disease_virus_SAT2_VMR1011417_82	picorna-like_Picornaviridae_NP_740257.1_Aichivirus_B	31.1	354	200	13	1117	1440	1331	1670	3.37e-28	124
